tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,promotional_or_irrelevant,pro_trump,hostile_to_trump,sarcastic_about_trump,ambivalent_about_trump,nationalist_pro_trump,anti_elite_pro_trump,fearful_pro_trump,optimistic_about_trump,skeptical_of_trump,disengaged_from_trump
1852488150972584190,screenshot_36.png,1,tweet,In the shadows of the night, the beast once held its might. A tale unfolds, a secret vote, under the pale moonlight. They say the world saw gold, or where in the ropes Staved and bast, famed, with no bread, just papers signed in line. The beast, now moved, with power.,Michael J. Furci,A tweet expressing a political viewpoint, likely about a recent or upcoming election. The tone seems to be one of suspense and intrigue, possibly hinting at hidden political machinations or a sense of unease regarding the outcome of an event. The image is likely a screenshot of a tweet, and the text is a caption or part of the tweet itself.,89,1,0,0
1852488150972584190,screenshot_36.png,1,tweet,MAKE AMERICA WOOOF,Farhan Khan,A tweet with a simple, direct message promoting a political viewpoint. The image is likely a screenshot of a tweet, and the text is the tweet itself.,0,0,0,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_37.png,1,tweet,Jesus,,,,,,,,,,,,,,,,,,
265k posts,,,,,,,,,,,,,,,,,,,,,,
Trending in Qatar,KimberlyDuggan,"A picture of Donald Trump holding a picture of a dog. The image appears to be a promotional or celebratory image, possibly related to a political campaign or event. The emotion conveyed is likely intended to be positive and supportive of Trump.",105,0,0,0,2h,false,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,,
1852488150972584190,screenshot_37.png,1,tweet,UNITE AMERICA,FarhanKhan9611,"A picture of Donald Trump with the words \UNITE AMERICA\"" in large text. The image appears to be a promotional or celebratory image"," possibly related to a political campaign or event. The emotion conveyed is likely intended to be positive and supportive of Trump.""",0,0,0,0,2h,false,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852488150972584190,screenshot_39.png,1,tweet,Keep the pedal to the metal and finish every matter!,Ricky Crypto,"A meme image of a construction worker with the text \TO WORK!\"" superimposed on it. The creator likely intends to convey a sense of determination and hard work.""",1,2,0,128,15u,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852488150972584190,screenshot_5.png,1,tweet,G SHOT - AUGUST 24,2,Farhan Khan,A meme image with a picture of a person (likely a political figure) and text overlayed on it. The image appears to be a political meme or post related to a political event or figure,4,1,6,15k,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_5.png,1,tweet,I can't afford to buy a house or buy insurance the last 4 years!,BrealdonTrumpUnity,A meme image featuring a cartoon depiction of a person (likely a political figure) expressing frustration or financial hardship. The image is likely intended to convey a negative sentiment towards a political figure or event,46,41,3k,57,,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_6.png,1,tweet,I speak for all Americans when I say Kamala Harris.,BigBlueWave2020,A tweet expressing a political opinion. The image shows a picture of Donald Trump and Kamala Harris. The tweet seems to be supporting a political candidate. The tone is likely to be political and possibly emotional.,153,10,210,0,4th,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_7.png,1,reply,Hey Donald, why do women hate you so much?,BlueDream,A woman, likely in her 60s or 70s, is depicted in the image. She is making a gesture that is generally considered offensive or disrespectful. The image is likely intended to be provocative and express negative sentiment towards Donald Trump. The emotional tone is hostile and critical,1k,0,0,0,4h,false,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_8.png,1,tweet,"Pissed off by the 2020 election, the PUNISHMENT for such TREASON is PRISON AFTER YOUR TRIAL.",PisSolicity_4th,"A tweet expressing anger and frustration about the 2020 election results, potentially suggesting a call for punishment for those involved in alleged election fraud. The image conveys strong emotions of outrage and a sense of injustice.",640,4,3,4.3K,23,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_8.png,1,tweet,Is it real? @CSP_SOL will run the FIRST Trump backed meme-stock story ???,SarumanCalls,A tweet expressing skepticism or curiosity about a potential stock-related story involving Donald Trump. The image conveys a sense of questioning and a desire for further information.,5600,112,299,61.5K,23,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488150972584190,screenshot_9.png,1,tweet,WE MUST America\n#SaveAmerica4th,SSAVE.America,An image of Donald Trump with a clenched fist, conveying a message of strength and determination. The image is likely intended to inspire support for a political cause or movement.,4,1,7,362,4h,false,1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0
1852488733519745304,screenshot_0.png,1,tweet,VIRGINIA In-person early voting ends tomorrow. Together, we can make this election. #TooBigToRig [Vote] [Vote early] [donald.trump.com/va-top-level],Donald J. Trump,A promotional image for early voting in Virginia," featuring the text \\""VIRGINIA SWAMP THE VOTE!\\"" and dates for early voting and mail-in ballot due dates. The image appears to be designed to encourage voters to participate in the election.",0,0,0,0,,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_1.png,1,tweet,The Supreme Court ruled that non-citizens can't vote. Thank you, Glenn Youngkin,ChicagoRay,A picture of a group of people, likely Supreme Court justices, seated in a courtroom. The image is likely intended to convey a sense of seriousness and possibly disapproval of the Supreme Court's decision.,15300,52,1200,200000,2:11 AM Nov 2, 2024,false,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_10.png,1,tweet,Declaration of Memes @Liberty_Cappy 4h\nYup LMAO\nThe Tyrants Foo @TheTyrantsFoo\nWhite dudes for Harris!,Yip LMAO,The image shows a meme with a cartoon image of a white man, seemingly mocking or criticizing the political candidate Kamala Harris. The creator likely intends to convey a humorous or satirical message, possibly with negative connotations towards the candidate. The overall tone is likely sarcastic and potentially politically charged.,14,4,1369,428000,4h,false,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852488733519745304,screenshot_15.png,1,tweet,Ireland (First) @woolfolk123 4h\nSince is praying for trump.,Ireland,A picture of a cartoon character, seemingly a girl, dressed in a yellow raincoat, is depicted in a prayerful pose. The image likely evokes a sense of hope or supplication, possibly in relation to a political figure (Trump),0,0,0,0,4h,false,1.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_16.png,1,reply,Both my parents in Fredericksburg voted 2024,Mike Atkinson,An image of a billboard with a woman's image and text related to the 2024 election. The image is likely intended to convey a political message, possibly related to a political candidate or party,40,2,4,348,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_17.png,1,tweet,"Democrats will still be like ""at least we have abortion""",Declaration of Memes,"A graphic image depicting a woman standing amidst a destroyed cityscape. The text ""Democrats will still be like ""at least we have abortion"" is superimposed on the image. The image evokes a sense of despair and destruction", possibly implying a negative view of the political climate and the future,6138,2,200000,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_18.png,1,tweet,Let's Good Virginia and Vote for Trump USA #MAGA #Trump2024 USA,Jerry,"A person holding a sign that says \TOO BIG TO RIG\"" in large", bold, capital letters. The sign is white with black text and stars. The image shows people in the background, suggesting a political rally or demonstration. The overall impression is one of protest and a call for change," possibly related to election integrity.""",121,0,6,200000,4th,false,1.0,0.0,0.0,0.0,1.0,0.0
1852488733519745304,screenshot_18.png,1,tweet,That's amazing! Now Checkout out #hero!,Big Mac,"A large billboard featuring the name \SPERO\"" in large", bold, capital letters. The billboard is situated in a bustling urban environment, suggesting a commercial or promotional context. The image is likely intended to be eye-catching and attention-grabbing," possibly for a product launch or campaign.""",4,0,0,20000,4th,false,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_19.png,1,tweet,we will do it,Ybn Nbi (@YbnPharms5),A picture of Donald Trump, likely intended to convey a message related to a political or social issue. The image is presented in a way that suggests a stance on the issue, but the specific message isn't immediately apparent without context,74,2,12,200k,1h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852488733519745304,screenshot_20.png,1,tweet,Behind the architectural masterpiece and cultural beacon, A journey unfolds,qaam_oman,A picture of an architectural masterpiece, likely a building or structure. The creator of the image is expressing awe and appreciation for the beauty and cultural significance of the place.,200000,0,0,0,6 Jul,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_21.png,1,tweet,My pronouns are disobey! think for yourself,LibertyCapy,"A meme image with a man in a dark outfit holding a phone. The phone displays text that reads \My pronouns are disobey! think for yourself\"". The image appears to be sarcastic and potentially critical of the concept of pronouns.""",5,1,23,193k,4h,false,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_21.png,1,tweet,45-477 VOTE VOTE VOTE #VoteForTG,farhanKhan9611,"A picture of a person, possibly a candidate, with the text \45-477 VOTE VOTE VOTE #VoteForTG\"" overlaid on the image. The image appears to be a promotional tweet for a vote or election.""",3,2,13k,15k,3h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_22.png,1,tweet,In line you are by them, they must allow you to vote.,Itz,A tweet expressing concern about voting rights, possibly in a political context. The image conveys a sense of urgency and potential injustice.,42,8,1,0,2026-08-31,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_23.png,1,tweet,Let's get to work! \n\nIn Virginia, in-person early voting concludes tomorrow. This is a critical time for voters to make their voices heard. Let's ensure that this election is fair. #VoteToday #VoteDonaldTrump #VoteForTheFuture #MakeAmericaGreatAgain #Election2024 #ElectionIntegrity #ElectionSecurity #AmericanValues #AmericaFirst \n\n[Link to vote.donaldtrump.com/ve-to],S. Tallarico,A man in a work shirt and hard hat, with a determined expression, is depicted in the image. The image is intended to convey a sense of action and readiness for work, possibly in the context of an election or political campaign. The image is likely meant to inspire confidence and support for a particular candidate or cause.,133,1,0,0,9h,false,1.0,0.0,0.0,0.0,0.5,0.0
1852488733519745304,screenshot_24.png,1,tweet,Swamp the Vote. Virginia. \nhttps://www.donaldjtrump.com,DonaldJTrump,An image of Donald Trump in a dark gray/black shirt," with the words ""TRUMP"" and ""VANCE"" in large", bold white letters above and below his head. The image appears to be a promotional image for a political campaign or event. The creator likely intends to convey a sense of confidence and support for Trump.,123,2,0,0,2C 4H,false,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0
1852488733519745304,screenshot_24.png,1,tweet,Trump's America.  B/Harris's America.,FarhanKhan9611,An image of a refrigerator. The image appears to be a comparison of the two administrations. The creator likely intends to convey a sense of contrast between the two administrations.,0,0,0,0,,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_24.png,1,tweet,#LuckyBashar,luckyBashar,The image is a tweet with the hashtag #LuckyBashar. The creator likely intends to convey a sense of support or celebration for someone named LuckyBashar.,428,0,0,0,,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_25.png,1,tweet,The following media potentially sensitive content.  fullpost.com/entry/mwf-dona... @690_Trump  #MWERODONALDTUMP #DONALDTUMP #EVERD  #EVERD #PROJECT2025 #FBIM #BlackLivesMatter #blackpeople #f #2025 #2025film,Kowasan Mugaji,"Image shows a large sign with the words ""TOO BIG TO RIG"" in a bold", capitalized font. The sign is held by someone in the background. The image appears to be a protest or demonstration. The image evokes a sense of anger and frustration. The creator of the image is likely expressing their disapproval of election fraud or corruption.,315,3,13,61586,1h,false,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1852488733519745304,screenshot_25.png,1,tweet,No thanks.,Pymatury,Image shows a picture of Donald Trump. The image evokes a sense of neutrality. The creator of the image is likely expressing their indifference or disagreement with the subject of the tweet.,18,0,1,0,13m,false,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_26.png,1,tweet,Real Housewives of Qatar lost $3 million in insurance. The details are not released yet. The biggest political scandal in the world. We saw the worst drop in stock market in the history. #TooBigToRig,Priyamffary,The image shows a graph depicting a significant financial loss, along with a picture of a political figure. The creator's emotion appears to be one of concern and possibly anger or outrage regarding the financial loss and political scandal. The image is designed to convey a sense of urgency and importance.,57,2,0,220k,2 days ago,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_26.png,1,tweet,Real Housewives of Qatar lost $3 million in insurance. The details are not released yet. The biggest political scandal in the world. We saw the worst drop in stock market in the history. #TooBigToRig,Priyamffary,The image shows a graph depicting a significant financial loss, along with a picture of a political figure. The creator's emotion appears to be one of concern and possibly anger or outrage regarding the financial loss and political scandal. The image is designed to convey a sense of urgency and importance.,57,2,0,220k,2 days ago,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_26.png,1,tweet,Real Housewives of Qatar lost $3 million in insurance. The details are not released yet. The biggest political scandal in the world. We saw the worst drop in stock market in the history. #TooBigToRig,Priyamffary,The image shows a graph depicting a significant financial loss, along with a picture of a political figure. The creator's emotion appears to be one of concern and possibly anger or outrage regarding the financial loss and political scandal. The image is designed to convey a sense of urgency and importance.,57,2,0,220k,2 days ago,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_27.png,1,reply,"Charles ""Wild Bill"" Dawson\nVoted Red down the whole ballot yesterday for #VoteForTrump\n@HungCvCvA @MorganGriffith",@AhmadHassan23,A tweet expressing support for a candidate," likely in an election campaign. The image shows a person holding a sign that says ""TOO BIG TO RIG"". The overall tone is likely to be politically charged and potentially emotional", expressing strong opinions.,16,42,1,1200000,1h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_27.png,1,reply,Vote truly trump,@AhmadHassan23,A tweet expressing support for a candidate," likely in an election campaign. The image shows a person holding a sign that says ""TOO BIG TO RIG"". The overall tone is likely to be politically charged and potentially emotional", expressing strong opinions.,57,2,0,0,1h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852488733519745304,screenshot_27.png,1,reply,Phillip\n@philgrogge\nGET OUT AND VOTE!,@FranklinKhan9611,A tweet encouraging people to vote. The tone is likely to be politically charged and potentially emotional, expressing strong opinions.,3,0,0,0,4h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_14.png,1,tweet,VOTE TRUMP 2024!,Farhan Khan,A picture of Donald Trump in a superhero costume," with the words ""MAGA"" and ""VOTE FOR TRUMP 2024!"" overlaid on the image. The image is intended to be a promotional image for Donald Trump's 2024 presidential campaign", conveying a message of support and enthusiasm,20,1,6,548,0:1,false,1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.5
1852489333577797654,screenshot_15.png,1,tweet,"@realDonaldTrump Fear FLORIDA VOTERS.  Imagine a real lies to you once you might forgive them, twice, maybe you\'ll trust them. But if they lie ten times? A hundred? 200k times? Thirty thousand every day after. At some point, it\'s just them and them",realDonaldTrump,"A tweet expressing fear and distrust towards Florida voters, potentially implying a negative view of the voters\' trust in the person mentioned.",29,305,10,0,1-4-23,false,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_15.png,1,tweet,"Spoony will be casting his vote. He protected it, he got the presidents back",Bean_Flicker,A tweet expressing support for a candidate (Spoony) and mentioning a president. The image shows a cartoon figure of a president signing something.,2,3,3,0,1-4-23,false,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_15.png,1,tweet,Nexus of Shadows #Nexuses2023 #TheLastOfUs,FarhanKhan96,A tweet promoting an event or a project related to \'Nexus of Shadows\'. The image likely contains a promotional graphic or a related image.,4,35,11,0,1-4-23,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_16.png,1,tweet,Nexus of Votes for #Trump2024 last chance to #MAGA and have peace in the world,Dan Labelle,A tweet expressing support for Donald Trump's 2024 presidential campaign, emphasizing the importance of peace and the #MAGA movement,1,1,0,119,30 Jul,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1852489333577797654,screenshot_16.png,1,tweet,Already voted for you in East Central Florida!,EvelynK,A tweet expressing support for someone in the 2024 elections. The image shows a person voting,2,3,0,138,30 Jul,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_16.png,1,tweet,To vote in the oval completely (next to) to vote for you in the oval, fill in the oval. If you make a mistake, ask for a new ballot. Para votar, llenar completamente el ovalo. Para votar por el candidato, llenar el ovalo. Para votar por un candidato, llenar el ovalo. Si usted hace un error, pida una papeleta nueva,Farhan Khan,A tweet providing information on voting procedures. The image shows a sample ballot,0,0,0,0,,false,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_17.png,1,tweet,Let's all vote in the deadline. Thank you in advance. Vote for Donald Trump because FLORIDA, in person early voting yields tomorrow. Make a plan to Vote Together.,Awan,"A tweet expressing support for Donald Trump and encouraging people to vote for him in Florida's early voting. The image shows a person holding a sign that says ""FLORIDA SWAMP"" with a picture of Donald Trump.",2,3,0,13k,2h,false,1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.5,-1.0
1852489333577797654,screenshot_17.png,1,tweet,Let's all vote before the deadline. Thank you in advance. Vote for Donald Trump because Florida, in person early voting yields tomorrow. Make a plan to Vote Together.,Tamaela Jeager,"A tweet expressing support for Donald Trump and encouraging people to vote for him. The image shows a person holding a sign that says ""TOO BIG TO RIG"" with a picture of Donald Trump.",65,2,0,200k,54m,false,1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.5,-1.0
1852489333577797654,screenshot_18.png,1,tweet,FLORIDA SWAMP THE VOTE!\n(OPTIONAL OCT. 26TH - NOV. 2ND\n3RD DEPENDING ON LOCALLY)\nOCT. 26TH - NOV. 2ND\nBALLOT DUE BY 7PM\nNOVEMBER 5TH\nELECTION DAY & MAIL-IN,MalimCC,"A graphic image with the text \FLORIDA SWAMP THE VOTE!\"" and dates for early voting and ballot due dates. The image appears to be promoting early voting.""",38,3,0,15k,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_19.png,1,reply,In Florida, in person voting wrapping up tomorrow. Make sure you have a plan to vote early. We can't let America make a mistake again! For more details, visit vote.donaldjtrump.com/FL.,Sangeeta Tripathi,A tweet promoting voting in Florida," likely in support of a political candidate. The image shows a person holding a sign that says ""TOO BIG TO RIG"". The overall tone is supportive and assertive",133,3,97,1000000,4h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_20.png,1,tweet,The synergy between @Trump and @MuslimBagel shows how collaboration can amplify impact, inspiring their supporters to strive for a better future.,Bablu Baghel,A tweet expressing optimism and support for collaboration between Donald Trump and a Muslim figure. The image suggests a positive outlook on the future.,12,2,108,0,20m,false,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0
1852489333577797654,screenshot_20.png,1,tweet,Donel Myself, my wife @CoachDavisShii and their spouse voted early and for you sir! in 8 votes in Tampa.,David Villa,A tweet showing a voter registration form, suggesting a call to action for voting. The image conveys a sense of civic duty and participation in the democratic process.,4,10,410,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_21.png,1,tweet,Get out and vote, Florida!,Chris190,A picture of a man in a suit, likely meant to evoke a sense of political engagement or a call to action. The image is likely intended to be serious and focused on the importance of voting.,82,0,0,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_22.png,1,tweet,FROM TRASH TO TRUMP,ff2020HTINA,"A picture of a baseball cap with the words \FROM TRASH TO TRUMP\"" on it. The image is likely intended to be provocative and critical of Donald Trump.""",3,2,1,15k,20th - 4h,false,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1852489333577797654,screenshot_23.png,1,tweet,Trump/Vance Vote\nTue Nov 5, 2024 12:00 AM,dshawharry,A person, likely Donald Trump, is depicted holding two cryptocurrencies. The image suggests a connection between Trump and cryptocurrency. The emotion conveyed is likely one of promoting or supporting a particular political figure or ideology, potentially related to financial or political strategies.,3,109,193,0,Tue Nov 5, 2024 12:00 AM,false,1.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_24.png,1,tweet,VOTE, VOTE, VOTE TRUMP. 4 days until Donald Trump's victory and Donald Trump is happy with the 200k population.,Lord_God_Love,A picture of Donald Trump with a celebratory expression. The image conveys a sense of happiness and triumph, likely associated with the election results.,2,0,7,183,3h,false,1.0,-1.0,-1.0,-1.0,0.5,0.0,-1.0
1852489333577797654,screenshot_25.png,1,tweet,Florida - in person voting ends tomorrow—make a plan to vote and let's make America great again!,AMERICA SAHAMI @adlol0710,"A picture of a person holding a sign that says ""TOO BIG TO RIG"" in large", bold letters, with smaller stars around the text. The image is likely intended to convey a message of frustration and distrust towards election integrity.,2,0,0,133,4h,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1852489333577797654,screenshot_25.png,1,tweet,Thanks for the update hoping to Best,Ali Haider Arai @,"An image of a person with a sign that says ""JOY"". The image is likely intended to convey a message of happiness and optimism.",2,0,0,115,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_25.png,1,tweet,Get out and vote!!!,,,,,,,,,,,,,,,,,,
We can't fire with this!,Immortal Mike @,"An image of a person with a sign that says ""JOY"". The image is likely intended to convey a message of happiness and optimism.",2,0,0,115,38h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1852489333577797654,screenshot_26.png,1,tweet,Get all your maintenance services with one click Book Ad on now! syan.com/apps/Clients and enjoy top-notch service. Download the app now!,Syam,A man in traditional Qatari attire is featured in the image. The image is likely intended to promote a service or app related to maintenance. The overall tone is promotional and friendly,1,1,0,44,Jul 14,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_27.png,1,tweet,Let's vote every vote counts - time to bring the red wave! #MAGA2024,Clarifight Girl,"A tweet expressing enthusiasm and support for a political movement, likely related to the 2024 US elections. The image conveys a sense of excitement and determination.",95,2,1,334K,4h,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
1852489333577797654,screenshot_27.png,1,tweet,I'll be in Ohio and have embraced America after voted. After seeing the direction my election is going decided it's imperative that I cast my vote. Still have not received confirmation or instruction. Can I vote? I vote!,Uncle Buckus,A tweet expressing concern and uncertainty about the election process. The image conveys a sense of anxiety and frustration.,122,1,1,1,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_27.png,1,tweet,Donald Trump is a great person,Faisal Dogar,A tweet expressing a positive opinion about Donald Trump. The image conveys a sense of admiration and support.,75,0,0,1,4h,false,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1852489333577797654,screenshot_28.png,1,tweet,November 5th is right around the corner.,Declaration of Memes @LibertyCapoyy,"A graphic image with text overlayed on a video frame. The image appears to be a political statement or commentary. The creator is likely expressing a sense of anticipation or urgency, possibly related to an upcoming event or election.",0,0,0,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_28.png,1,tweet,What you look like voting for Kamala after the last 4 years.,Yop,"A graphic image of a person, possibly a man, with an expression of concern or distress. The image appears to be a political meme or commentary. The creator is likely expressing disapproval or criticism of Kamala Harris or the current political climate.",0,0,0,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
